sentence_id,per_language_id,raw_text,has_english,jieba_seg,spacy_seg,stanza_seg,jieba_spacy_agree,jieba_stanza_agree,spacy_stanza_agree,all_agree,jieba_parsed,jieba_readings,jieba_time_s,jieba_ram_kb,jieba_edges,spacy_parsed,spacy_readings,spacy_time_s,spacy_ram_kb,spacy_edges,stanza_parsed,stanza_readings,stanza_time_s,stanza_ram_kb,stanza_edges,jieba_ace_input,spacy_ace_input,stanza_ace_input
9163,830,Anders 与他的阿波罗8号船员在 NASA 的早期太空探索中发挥了关键作用，为后来的阿波罗 11 号登月任务拍摄了关键的月球照片和视频。,True,Anders   与 他 的 阿波罗 8 号 船员 在   NASA   的 早期 太空 探索 中 发挥 了 关键作用 ， 为 后来 的 阿波罗   11   号 登月 任务 拍摄 了 关键 的 月球 照片 和 视频 。,Anders 与 他 的 阿波罗8号 船员 在 NASA 的 早期 太空 探索 中 发挥 了 关键 作用 ， 为 后来 的 阿波罗 11 号 登月 任务 拍摄 了 关键 的 月球 照片 和 视频 。,Anders 与他 的 阿波罗 8 号 船员 在 NASA 的 早期 太空 探索 中 发挥 了 关键 作用 ， 为 后来 的 阿波罗 11 号登月 任务 拍摄 了 关键 的 月球 照片 和 视频 。,False,False,False,False,False,-1,10,0,0,False,-1,10,0,0,False,0,0.0,0,0,Anders   与 他 的 阿波罗 8 号 船员 在   NASA   的 早期 太空 探索 中 发挥 了 关键作用 ， 为 后来 的 阿波罗   11   号 登月 任务 拍摄 了 关键 的 月球 照片 和 视频 。,Anders 与 他 的 阿波罗8号 船员 在 NASA 的 早期 太空 探索 中 发挥 了 关键 作用 ， 为 后来 的 阿波罗 11 号 登月 任务 拍摄 了 关键 的 月球 照片 和 视频 。,Anders 与他 的 阿波罗 8 号 船员 在 NASA 的 早期 太空 探索 中 发挥 了 关键 作用 ， 为 后来 的 阿波罗 11 号登月 任务 拍摄 了 关键 的 月球 照片 和 视频 。
122,26,周五，乔·拜登 (Joe Biden) 总统因穿着与巴拉克·奥巴马 (Barack Obama) 几年前穿的类似的棕褐色西装而走红。,True,周五 ， 乔 · 拜登   ( Joe   Biden )   总统 因 穿着 与 巴拉克 · 奥巴马   ( Barack   Obama )   几年 前 穿 的 类似 的 棕 褐色 西装 而 走红 。,周五 ， 乔·拜登 (Joe Biden ) 总统 因 穿着 与 巴拉克·奥巴马 (Barack Obama) 几 年前 穿 的 类似 的 棕褐色 西装 而 走红 。,周五 ， 乔 · 拜登 (Joe Biden) 总统 因穿 着 与 巴拉克 · 奥巴马 (Barack Obama) 几 年 前穿 的 类似 的 棕褐 色 西装 而 走 红 。,False,False,False,False,False,0,0.22064,40496,5479,False,0,0.0,0,0,False,0,0.0,0,0,周五 ， 乔 · 拜登   ( Joe   Biden )   总统 因 穿着 与 巴拉克 · 奥巴马   ( Barack   Obama )   几年 前 穿 的 类似 的 棕 褐色 西装 而 走红 。,周五 ， 乔·拜登 (Joe Biden ) 总统 因 穿着 与 巴拉克·奥巴马 (Barack Obama) 几 年前 穿 的 类似 的 棕褐色 西装 而 走红 。,周五 ， 乔 · 拜登 (Joe Biden) 总统 因穿 着 与 巴拉克 · 奥巴马 (Barack Obama) 几 年 前穿 的 类似 的 棕褐 色 西装 而 走 红 。
5092,565,只在 此山中，云深不 知处。,False,只 在   此 山中 ， 云深 不   知处 。,只 在 此 山 中 ， 云深 不 知处 。,只 在 此 山中 ， 云 深 不 知处 。,False,False,False,False,False,0,0.05034,7704,1168,False,0,0.10087,20214,2308,False,0,0.05844,12266,1622,只 在   此 山中 ， 云深 不   知处 。,只 在 此 山 中 ， 云深 不 知处 。,只 在 此 山中 ， 云 深 不 知处 。
13653,1153,因此，Pope Francis 未能在 2 月 16 日进行传统的周日正午祝福。,True,因此 ， Pope   Francis   未能 在   2   月   16   日 进行 传统 的 周日 正午 祝福 。,因此 ， Pope Francis 未能 在 2 月 16 日 进行 传统 的 周日 正午 祝福 。,因 此 ， Pope Francis 未能 在 2 月 16 日 进行 传统 的 周日 正午 祝福 。,False,False,False,False,False,0,0.6439,125545,12446,False,0,0.79567,125545,12446,True,1,0.84521,151994,14601,因此 ， Pope   Francis   未能 在   2   月   16   日 进行 传统 的 周日 正午 祝福 。,因此 ， Pope Francis 未能 在 2 月 16 日 进行 传统 的 周日 正午 祝福 。,因 此 ， Pope Francis 未能 在 2 月 16 日 进行 传统 的 周日 正午 祝福 。
11019,975,Ratan Tata 于 2012 年退休，他在商业和社会方面的贡献广受敬仰。,True,Ratan   Tata   于   2012   年 退休 ， 他 在 商业 和 社会 方面 的 贡献 广受 敬仰 。,Ratan Tata 于 2012 年 退休 ， 他 在 商业 和 社会 方面 的 贡献 广受 敬仰 。,Ratan Tata 于 2012 年 退休 ， 他 在 商业 和 社会 方面 的 贡献 广受 敬仰 。,False,False,True,False,False,0,0.0,0,0,False,0,1e-05,0,0,False,0,1e-05,0,0,Ratan   Tata   于   2012   年 退休 ， 他 在 商业 和 社会 方面 的 贡献 广受 敬仰 。,Ratan Tata 于 2012 年 退休 ， 他 在 商业 和 社会 方面 的 贡献 广受 敬仰 。,Ratan Tata 于 2012 年 退休 ， 他 在 商业 和 社会 方面 的 贡献 广受 敬仰 。
9151,829,中国的社交媒体上有很多支持和祝福考生的信息，甚至包括国际名人如英国足球传奇人物大卫·贝克汉姆也发出了祝福。,False,中国 的 社交 媒体 上 有 很多 支持 和 祝福 考生 的 信息 ， 甚至 包括 国际 名人 如 英国 足球 传奇人物 大卫 · 贝克汉姆 也 发出 了 祝福 。,中国 的 社交 媒体 上 有 很多 支持 和 祝福 考生 的 信息 ， 甚至 包括 国际 名人 如 英国 足球 传奇 人物 大卫·贝克 汉姆 也 发出 了 祝福 。,中国 的 社交 媒体 上 有 很多 支持 和 祝福 考生 的 信息 ， 甚至 包括 国际 名人 如 英国 足球 传奇 人物 大卫 · 贝克汉姆 也 发出 了 祝福 。,False,False,False,False,False,0,0.87088,148230,15763,False,0,1.0078,170615,17863,False,0,1.15274,150583,15985,中国 的 社交 媒体 上 有 很多 支持 和 祝福 考生 的 信息 ， 甚至 包括 国际 名人 如 英国 足球 传奇人物 大卫 · 贝克汉姆 也 发出 了 祝福 。,中国 的 社交 媒体 上 有 很多 支持 和 祝福 考生 的 信息 ， 甚至 包括 国际 名人 如 英国 足球 传奇 人物 大卫·贝克 汉姆 也 发出 了 祝福 。,中国 的 社交 媒体 上 有 很多 支持 和 祝福 考生 的 信息 ， 甚至 包括 国际 名人 如 英国 足球 传奇 人物 大卫 · 贝克汉姆 也 发出 了 祝福 。
4962,555,票房成绩极佳，首日预售票房就已破亿，截至 1 月 28 日 中午，累计票房已达 21.5 亿人民币。,False,票房 成绩 极佳 ， 首日 预售票 房 就 已 破 亿 ， 截至   1   月   28   日   中午 ， 累计 票房 已达   21.5   亿 人民币 。,票房 成绩 极 佳 ， 首日 预售 票房 就 已 破亿 ， 截至 1 月 28 日 中午 ， 累计 票房 已 达 21.5 亿 人民币 。,票房 成绩 极佳 ， 首日 预售 票房 就 已 破亿 ， 截至 1 月 28 日 中午 ， 累计 票房 已达 21.5 亿 人民 币 。,False,False,False,False,False,0,0.0,0,0,False,0,2.61063,257941,23996,False,0,0.0,0,0,票房 成绩 极佳 ， 首日 预售票 房 就 已 破 亿 ， 截至   1   月   28   日   中午 ， 累计 票房 已达   21.5   亿 人民币 。,票房 成绩 极 佳 ， 首日 预售 票房 就 已 破亿 ， 截至 1 月 28 日 中午 ， 累计 票房 已 达 21.5 亿 人民币 。,票房 成绩 极佳 ， 首日 预售 票房 就 已 破亿 ， 截至 1 月 28 日 中午 ， 累计 票房 已达 21.5 亿 人民 币 。
7045,699,Letby 企图让这些婴儿的死亡看起来像是由自然原因导致的。,True,Letby   企图 让 这些 婴儿 的 死亡 看起来 像是 由 自然 原因 导致 的 。,Letby 企图 让 这些 婴儿 的 死亡 看起来 像是 由 自然 原因 导致 的 。,Letby 企图 让 这些 婴儿 的 死亡 看 起来 像是 由 自然 原因 导致 的 。,False,False,False,False,False,0,0.26901,44041,4994,False,0,0.22189,44041,4994,False,0,0.29776,49232,5539,Letby   企图 让 这些 婴儿 的 死亡 看起来 像是 由 自然 原因 导致 的 。,Letby 企图 让 这些 婴儿 的 死亡 看起来 像是 由 自然 原因 导致 的 。,Letby 企图 让 这些 婴儿 的 死亡 看 起来 像是 由 自然 原因 导致 的 。
10900,968,他们吃得很好，因为要保持健康。,False,他们 吃 得 很 好 ， 因为 要 保持 健康 。,他们 吃 得 很 好 ， 因为 要 保持 健康 。,他们 吃得 很好 ， 因为 要 保持 健康 。,True,False,False,False,True,1,0.46221,52453,5667,True,1,0.46221,52453,5667,False,0,0.0,0,0,他们 吃 得 很 好 ， 因为 要 保持 健康 。,他们 吃 得 很 好 ， 因为 要 保持 健康 。,他们 吃得 很好 ， 因为 要 保持 健康 。
3143,423,他闭上眼睛，深吸了几口 气，才又发动了车子。,False,他 闭上眼睛 ， 深吸 了 几口   气 ， 才 又 发动 了 车子 。,他 闭上 眼睛 ， 深 吸 了 几 口 气 ， 才 又 发动 了 车子 。,他闭 上 眼睛 ， 深吸 了 几口 气 ， 才 又 发动 了 车子 。,False,False,False,False,True,1,0.53293,83451,8296,True,1,0.44566,68001,7244,False,0,0.0,0,0,他 闭上眼睛 ， 深吸 了 几口   气 ， 才 又 发动 了 车子 。,他 闭上 眼睛 ， 深 吸 了 几 口 气 ， 才 又 发动 了 车子 。,他闭 上 眼睛 ， 深吸 了 几口 气 ， 才 又 发动 了 车子 。
2807,392,"iPhone 14 和 14 Plus 的起价分别为 799 和 899 美元，而 iPhone Pro 和 Pro Max 的起价分别为 999 和 1,099 美元。",True,"iPhone   14   和   14   Plus   的 起价 分别 为   799   和   899   美元 ， 而   iPhone   Pro   和   Pro   Max   的 起价 分别 为   999   和   1 , 099   美元 。","iPhone 14 和 14 Plus 的 起价 分别 为 799 和 899 美元 ， 而 iPhone Pro 和 Pro Max 的 起价 分别 为 999 和 1 , 099 美元 。","iPhone 14 和 14 Plus 的起价 分别 为 799 和 899 美元 ， 而 iPhone Pro 和 Pro Max 的起价 分别 为 999 和 1,099 美元 。",False,False,False,False,False,-1,10,0,0,False,-1,10,0,0,False,-1,10,0,0,"iPhone   14   和   14   Plus   的 起价 分别 为   799   和   899   美元 ， 而   iPhone   Pro   和   Pro   Max   的 起价 分别 为   999   和   1 , 099   美元 。","iPhone 14 和 14 Plus 的 起价 分别 为 799 和 899 美元 ， 而 iPhone Pro 和 Pro Max 的 起价 分别 为 999 和 1 , 099 美元 。","iPhone 14 和 14 Plus 的起价 分别 为 799 和 899 美元 ， 而 iPhone Pro 和 Pro Max 的起价 分别 为 999 和 1,099 美元 。"
12263,1071,Gukesh 在 7 岁时开始学习国际象棋，并在 12 岁零 7 个月时成为历史上第二年轻的国际象棋特级大师。,True,Gukesh   在   7   岁 时 开始 学习 国际象棋 ， 并 在   12   岁 零   7   个 月 时 成为 历史 上 第二 年轻 的 国际象棋 特级 大师 。,Gukesh 在 7 岁时 开始 学习 国际 象棋 ， 并 在 12 岁 零 7 个 月 时 成为 历史 上 第二 年轻 的 国际 象棋 特级 大师 。,Gukesh 在 7 岁时 开始 学习 国际 象棋 ， 并 在 12 岁零 7 个 月时 成 为 历史 上 第二 年轻 的 国际 象棋 特级 大师 。,False,False,False,False,False,-1,10,0,0,False,0,3.89354,322279,33352,False,0,5.83863,401620,42361,Gukesh   在   7   岁 时 开始 学习 国际象棋 ， 并 在   12   岁 零   7   个 月 时 成为 历史 上 第二 年轻 的 国际象棋 特级 大师 。,Gukesh 在 7 岁时 开始 学习 国际 象棋 ， 并 在 12 岁 零 7 个 月 时 成为 历史 上 第二 年轻 的 国际 象棋 特级 大师 。,Gukesh 在 7 岁时 开始 学习 国际 象棋 ， 并 在 12 岁零 7 个 月时 成 为 历史 上 第二 年轻 的 国际 象棋 特级 大师 。
2945,406,但人们仍被警告应留在室内，风暴强度还有继续加重的可能。,False,但 人们 仍 被 警告 应 留在 室内 ， 风暴 强度 还有 继续 加重 的 可能 。,但 人们 仍 被 警告 应 留在 室内 ， 风暴 强度 还有 继续 加重 的 可能 。,但 人们 仍 被 警告 应留 在 室内 ， 风暴 强度 还 有 继续 加重 的 可能 。,True,False,False,False,True,1,2.08545,232675,21432,True,1,2.08545,232675,21432,True,1,1.76565,245560,22238,但 人们 仍 被 警告 应 留在 室内 ， 风暴 强度 还有 继续 加重 的 可能 。,但 人们 仍 被 警告 应 留在 室内 ， 风暴 强度 还有 继续 加重 的 可能 。,但 人们 仍 被 警告 应留 在 室内 ， 风暴 强度 还 有 继续 加重 的 可能 。
11628,1022,我们的舌头可以尝味道。,False,我们 的 舌头 可以 尝 味道 。,我们 的 舌头 可以 尝 味道 。,我们 的 舌头 可以 尝 味道 。,True,True,True,True,True,1,0.06101,9511,1200,True,1,0.06101,9511,1200,True,1,0.06101,9511,1200,我们 的 舌头 可以 尝 味道 。,我们 的 舌头 可以 尝 味道 。,我们 的 舌头 可以 尝 味道 。
11137,985,Payne 留下了 7 岁的儿子 Bear，他的父母和两位姐妹。,True,Payne   留下 了   7   岁 的 儿子   Bear ， 他 的 父母 和 两位 姐妹 。,Payne 留下 了 7 岁 的 儿子 Bear ， 他 的 父母 和 两 位 姐妹 。,Payne 留下 了 7 岁 的 儿子 Bear ， 他 的 父母 和 两 位 姐妹 。,False,False,True,False,True,1,3.9458,429509,28568,True,1,3.2608,429509,28568,True,1,3.2608,429509,28568,Payne   留下 了   7   岁 的 儿子   Bear ， 他 的 父母 和 两位 姐妹 。,Payne 留下 了 7 岁 的 儿子 Bear ， 他 的 父母 和 两 位 姐妹 。,Payne 留下 了 7 岁 的 儿子 Bear ， 他 的 父母 和 两 位 姐妹 。
8674,804,加沙持续的战争加剧了紧张局势。,False,加沙 持续 的 战争 加剧 了 紧张局势 。,加沙 持续 的 战争 加剧 了 紧张 局势 。,加沙 持续 的 战争 加剧 了 紧张 局势 。,False,False,True,False,False,0,0.17978,5117,856,False,0,0.03239,6390,1024,False,0,0.03239,6390,1024,加沙 持续 的 战争 加剧 了 紧张局势 。,加沙 持续 的 战争 加剧 了 紧张 局势 。,加沙 持续 的 战争 加剧 了 紧张 局势 。
777,195,周日，Louis Vuitton Moët Hennessy (LVMH) 和他自己的 Off-White 品牌宣布，将街头服饰和高级时装的开创性融合、著名的品味创造者之一的设计师 Virgil Abloh 死于癌症，享年 41 岁。,True,周日 ， Louis   Vuitton   Mo ë t   Hennessy   ( LVMH )   和 他 自己 的   Off - White   品牌 宣布 ， 将 街头 服饰 和 高级 时装 的 开创性 融合 、 著名 的 品味 创造者 之一 的 设计师   Virgil   Abloh   死 于 癌症 ， 享年   41   岁 。,周日 ， Louis Vuitton Moët Hennessy (LVM H) 和 他 自己 的 Off-White 品牌 宣布 ， 将 街头 服饰 和 高级 时装 的 开创性 融合 、 著名 的 品味 创造者 之一 的 设计师 Virgil Abloh 死于 癌症 ， 享年 41 岁 。,周日 ， Louis Vuitton Moët Hennessy (LVMH) 和他 自己 的 Off- White 品牌 宣布 ， 将 街头 服饰 和 高级 时装 的 开创 性 融合 、 著名 的 品味 创造 者 之 一 的 设计 师 Virgil Abloh 死于 癌症 ， 享年 41 岁 。,False,False,False,False,False,0,1.01036,206718,20782,False,0,1.9856,323963,30589,False,0,1e-05,0,0,周日 ， Louis   Vuitton   Mo ë t   Hennessy   ( LVMH )   和 他 自己 的   Off - White   品牌 宣布 ， 将 街头 服饰 和 高级 时装 的 开创性 融合 、 著名 的 品味 创造者 之一 的 设计师   Virgil   Abloh   死 于 癌症 ， 享年   41   岁 。,周日 ， Louis Vuitton Moët Hennessy (LVM H) 和 他 自己 的 Off-White 品牌 宣布 ， 将 街头 服饰 和 高级 时装 的 开创性 融合 、 著名 的 品味 创造者 之一 的 设计师 Virgil Abloh 死于 癌症 ， 享年 41 岁 。,周日 ， Louis Vuitton Moët Hennessy (LVMH) 和他 自己 的 Off- White 品牌 宣布 ， 将 街头 服饰 和 高级 时装 的 开创 性 融合 、 著名 的 品味 创造 者 之 一 的 设计 师 Virgil Abloh 死于 癌症 ， 享年 41 岁 。
14794,1241,不过，白宫新闻秘书 Karoline Leavitt 否认了这一 说法，称之为“假新闻”，并表示特朗普总统仍然支持 Hegseth。,True,不过 ， 白宫 新闻 秘书   Karoline   Leavitt   否认 了 这 一   说法 ， 称之为 “ 假新闻 ” ， 并 表示 特朗普 总统 仍然 支持   Hegseth 。,不过 ， 白宫 新闻 秘书 Karoline Leavitt 否认 了 这 一 说法 ， 称之为 “ 假 新闻 ” ， 并 表示 特朗普 总统 仍然 支持 Hegseth 。,不过 ， 白宫 新闻 秘书 Karoline Leavitt 否认 了 这 一 说法 ， 称 之 为 “ 假 新闻 ” ， 并 表示 特朗普 总统 仍然 支持 Hegseth 。,False,False,False,False,False,0,2.18223,364312,33306,False,0,0.3321,36436,5046,False,0,0.24523,57748,7273,不过 ， 白宫 新闻 秘书   Karoline   Leavitt   否认 了 这 一   说法 ， 称之为 “ 假新闻 ” ， 并 表示 特朗普 总统 仍然 支持   Hegseth 。,不过 ， 白宫 新闻 秘书 Karoline Leavitt 否认 了 这 一 说法 ， 称之为 “ 假 新闻 ” ， 并 表示 特朗普 总统 仍然 支持 Hegseth 。,不过 ， 白宫 新闻 秘书 Karoline Leavitt 否认 了 这 一 说法 ， 称 之 为 “ 假 新闻 ” ， 并 表示 特朗普 总统 仍然 支持 Hegseth 。
17189,1416,初步调查指出，大楼外墙材料可燃性高，火警系统也可能没有正常工作，导致情况更严重。,False,初步 调查 指出 ， 大楼 外墙 材料 可燃性 高 ， 火警 系统 也 可能 没有 正常 工作 ， 导致 情况 更 严重 。,初步 调查 指出 ， 大楼 外墙 材料 可燃性 高 ， 火警 系统 也 可能 没有 正常 工作 ， 导致 情况 更 严重 。,初步 调查 指出 ， 大楼 外墙 材料 可燃 性 高 ， 火警 系统 也 可能 没有 正常 工作 ， 导致 情况 更 严重 。,True,False,False,False,False,0,0.64713,102691,10157,False,0,0.64713,102691,10157,False,0,0.42343,64592,7166,初步 调查 指出 ， 大楼 外墙 材料 可燃性 高 ， 火警 系统 也 可能 没有 正常 工作 ， 导致 情况 更 严重 。,初步 调查 指出 ， 大楼 外墙 材料 可燃性 高 ， 火警 系统 也 可能 没有 正常 工作 ， 导致 情况 更 严重 。,初步 调查 指出 ， 大楼 外墙 材料 可燃 性 高 ， 火警 系统 也 可能 没有 正常 工作 ， 导致 情况 更 严重 。
3937,472,"""是的，"" 他说，""你妹妹在这里，她正在等你。",False,""" 是 的 ， ""   他 说 ， "" 你 妹妹 在 这里 ， 她 正在 等 你 。","""是 的 ， "" 他 说 ， "" 你 妹妹 在 这里 ， 她 正在 等 你 。","""是 的 ， "" 他 说 ， "" 你 妹妹 在 这里 ， 她 正在 等 你 。",False,False,True,False,False,0,0.14381,25386,3309,False,0,0.08542,19012,2692,False,0,0.08542,19012,2692,""" 是 的 ， ""   他 说 ， "" 你 妹妹 在 这里 ， 她 正在 等 你 。","""是 的 ， "" 他 说 ， "" 你 妹妹 在 这里 ， 她 正在 等 你 。","""是 的 ， "" 他 说 ， "" 你 妹妹 在 这里 ， 她 正在 等 你 。"
